var,order,labelname,iso2,year,value,Rang,Verh_EU,Verh_IL,Verh_Top3,Verh_IL_old,Verh_CH,Verh_CN,Verh_JP,Verh_KR,Verh_US,Verh_AT,Wachstum,Top_ctries,Anzahl_Länder,Zeitreihe,invertiert,prozent,Bereich,Teilbereich,Diff_Wachstum_AT_IL,Diff_Verh_EU_tminus1,Diff_Verh_EU_tminus2,Diff_Verh_EU_tminus3,Diff_Verh_EU_tminus4,Diff_Verh_EU_tminus5,Diff_Verh_EU_tminus6,Diff_Verh_EU_tminus7,Diff_Verh_EU_tminus8,Diff_Verh_EU_tminus9,Diff_Verh_EU_tminus10,Diff_Verh_IL_tminus1,Diff_Verh_IL_tminus2,Diff_Verh_IL_tminus3,Diff_Verh_IL_tminus4,Diff_Verh_IL_tminus5,Diff_Verh_IL_tminus6,Diff_Verh_IL_tminus7,Diff_Verh_IL_tminus8,Diff_Verh_IL_tminus9,Diff_Verh_IL_tminus10,Diff_Verh_Top3_tminus1,Diff_Verh_Top3_tminus2,Diff_Verh_Top3_tminus3,Diff_Verh_Top3_tminus4,Diff_Verh_Top3_tminus5,Diff_Verh_Top3_tminus6,Diff_Verh_Top3_tminus7,Diff_Verh_Top3_tminus8,Diff_Verh_Top3_tminus9,Diff_Verh_Top3_tminus10,B_D2,B_D1,B_C5,B_C4,B_C6,B_C3,B_C2,B_C1,B_B5,B_B4,B_B3,B_B2,B_B1,B_A3,B_A2,B_A1,jahr_ende_tot,TB_Reg,TB_Finanz,TB_Steuer,TB_frühkind,TB_Primar,TB_Sekundar,TB_Weiterbildung,TB_Vfl_AM,TB_Vfl_Uni,TB_Vfl_Inno,TB_Vfl_Wirt,TB_Input,TB_Output,TB_Input_forsch,TB_Output_forsch,TB_KMU,TB_FTI,TB_Koop,TB_patent,TB_upgrade,TB_struktur,TB_Input_UNT,TB_Output_UNT,TB_Fin_ges,TB_GF,TB_UF,TB_Eff_Wiss,TB_Eff_Tech,TB_Eff_Inno,TB_WS,TB_Gesund,TB_Umwelt,TB_EIS,TB_Inv_Infr,TB_IKT_Fkt,TB_IKT_erf,TB_IKT_nutz,TB_IKT_wirk,TB_egovernment,TB_FuE_Klima,TB_Umwelt_Nutzung,TB_Umwelt_Wirkung,TB_gend_HS,TB_gend_Beruf,TB_ökon_ce,TB_stand_ce,TB_inno_ce,TB_souv_pat,TB_souv_ah,fett
patentanmeldungen_bev,20,Patentanmeldungen,AT,2019,.217018187046051,6,258.18121,98.781593,67.997238,97.468239,52.179535,,152.23578,151.88821,198.42841,100,2.1778095,(1) CH (2) SE (3) DK,41,2000-2019,,,B_B3,TB_Output_UNT,1.890517,11.213516,8.5709991,.57540894,12.316925,-7.8522644,3.3169861,-2.6387634,7.3551331,9.9538879,11.540878,6.864418,3.9162292,-1.5480804,2.4717712,1.4480515,2.840065,4.1620255,5.4029236,6.0997009,5.1696243,.8891983,-.8818512,-2.2405853,.33132172,-2.6921082,.41966248,.772995,4.7753525,5.5380783,4.9675484,,,,,,,,,,,1,,,,,,2019,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pagerank,22,Super-Patente,AT,2018,1.624093327835343,5,231.50337,92.714958,70.271713,90.225166,,,,,,100,2.2755699,(1) DE (2) SE (3) FI,27,2000-2018,,,B_B3,TB_patent,3.0390422,1.098114,1.9499664,5.5196533,8.5984955,15.641373,21.080276,28.328812,35.821472,43.526611,48.583389,1.3803253,3.0887222,6.1940384,8.7469177,12.047363,15.635872,18.971519,23.06015,26.857735,29.407455,1.3457565,2.9537659,5.6014633,7.8662033,10.656578,13.472973,15.90229,18.253559,20.747952,22.628658,,,,,,,,,,,1,,,,,,2018,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
migrant_diff_Lesen,32,PISA Leistungsdifferenz Herkunft,AT,2019,62.54725171688017,32,69.556419,119.55038,3.4537544,120.70336,83.229309,11.137003,,,10.606883,100,0,(1) MT (2) NZ (3) CA,40,2018-2019,1,,B_A2,TB_Sekundar,-1.8595473,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meanep_I2_bev_at16_spz,10,Patente je Mio Einwohner - Digitale Technologie,EU27_2020,2020,8.851482391357422,6,122.27691,46.345856,27.303604,48.776649,35.008598,292.26392,23.508915,25.790394,53.086304,61.260323,3.1260495,(1) JP (2) KR (3) CH,11,2000-2020,,,B_C6,TB_souv_pat,-.56493378,-1.5177841,-1.7717133,-.51309204,-2.7477722,-3.420784,-4.3792267,-5.4673767,-7.1084824,-7.6835709,-5.8589706,.13525772,.41980362,1.3964043,1.3862076,1.9037437,1.6070366,1.0135155,.49494171,.24359894,.90742493,-1.6044407,-2.7153225,-3.2379551,-2.7102814,-2.7644157,-2.5695305,-3.2445354,-4.3395748,-5.8982277,-7.0927086,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
meanep_I2_bev_at15_spz,9,Patente je Mio Einwohner - Industrielle Biotechnologie,EU27_2020,2020,1.125347852706909,7,98.05265,40.788261,34.020679,39.840981,31.364834,976.48602,53.305305,43.867046,69.188164,56.297722,4.0968089,(1) IS (2) CH (3) KR,11,2000-2020,,,B_C6,TB_souv_pat,-.62334204,4.0555801,5.4552231,7.0969467,8.7061996,6.880249,3.5701523,6.8791428,5.9439774,5.9975433,4.0819244,2.3933487,3.955986,5.2170219,5.2313538,5.2406273,4.2812386,3.0242386,3.3149414,2.8063431,.16960907,-.17089081,-2.2024155,-2.513279,-2.8496742,-3.9533424,-3.7039719,-4.9605255,-7.0913467,-4.976265,-3.5639458,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
meanep_I2_bev_at14_spz,8,Patente je Mio Einwohner - Materialtechnologien,EU27_2020,2020,5.268161773681641,5,116.25667,49.468502,25.525667,49.455574,35.625282,824.71088,17.136818,32.149269,87.183784,43.441784,.64943004,(1) JP (2) KR (3) CH,11,2000-2020,,,B_C6,TB_souv_pat,-.50863838,-6.8390274,-8.1473465,-9.7455597,-7.7358932,-9.2618256,-10.775024,-12.803223,-12.250397,-13.448883,-13.261292,-3.4265251,-3.4449844,-4.3185234,-3.9297409,-5.3069191,-3.740036,-3.8317719,-2.5399742,-1.9948883,.25893021,-1.209486,-2.0351925,-2.9185925,-3.2294674,-4.1659489,-4.9267349,-6.1924629,-7.972517,-10.270723,-12.24769,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
meanep_I2_bev_at13_spz,7,Patente je Mio Einwohner - Produktionstechnologien,EU27_2020,2020,7.576982498168945,5,124.96861,49.477989,26.458168,52.852943,31.854664,444.09012,20.903189,29.278835,70.985352,43.705578,1.0459185,(1) JP (2) KR (3) CH,11,2000-2020,,,B_C6,TB_souv_pat,-.4233284,-3.5289001,-4.15625,-5.3869171,-6.4108276,-5.6127777,-7.4431458,-9.2937775,-10.232895,-8.8105469,-10.0056,-.87817764,-.38780975,-1.5319405,-1.7321129,-.47280884,-.89268494,-1.1443787,-.0038833618,.59918213,.44478226,-1.1877556,-2.6503334,-3.458889,-3.4555359,-3.9278164,-4.6430225,-5.436245,-6.7670631,-8.4238281,-9.3675537,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
industry_researchers_FTE_bev,10,Zahl der UnternehmensforscherInnen,AT,2021,3.893081903457642,8,151.93726,82.001488,63.171551,79.882713,144.95992,412.01834,92.351723,51.599068,107.54144,100,3.6229908,(1) KR (2) SE (3) FI,37,2002-2021,,,B_D2,TB_Eff_Tech,-.29129171,-1.5368042,-10.998199,-8.0512085,-7.1475677,-19.017975,-18.446198,-18.601563,-15.243011,-22.579422,-13.289307,-3.0757523,-9.3005066,-6.1615829,-4.6416168,-5.984787,-4.3812561,-4.414444,-1.4074249,-8.1204987,-6.3635941,-1.5863533,-5.2075233,-2.6408348,-1.699276,-4.2465858,-3.3294182,-4.2799187,-3.4379921,-2.8536949,-.33053589,1,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
industry_researchers_FTE_bev,12,Zahl der UnternehmensforscherInnen,AT,2021,3.893081903457642,8,151.93726,82.001488,63.171551,79.882713,144.95992,412.01834,92.351723,51.599068,107.54144,100,3.6229908,(1) KR (2) SE (3) FI,37,2002-2021,,,B_B3,TB_Input_UNT,-.29129171,-1.5368042,-10.998199,-8.0512085,-7.1475677,-19.017975,-18.446198,-18.601563,-15.243011,-22.579422,-13.289307,-3.0757523,-9.3005066,-6.1615829,-4.6416168,-5.984787,-4.3812561,-4.414444,-1.4074249,-8.1204987,-6.3635941,-1.5863533,-5.2075233,-2.6408348,-1.699276,-4.2465858,-3.3294182,-4.2799187,-3.4379921,-2.8536949,-.33053589,,,,,,,,,,,1,,,,,,2021,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imports_share_at16_spz,15,Größter Importanteil - Digitale Technologie,EU27_2020,2021,21.68796348571777,7,107.25695,105.55708,158.57008,96.201775,115.79945,113.9484,159.40282,200.508,106.59992,164.73216,,(1) KR (2) JP (3) CH,7,2021-2021,1,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
imports_share_at15_spz,14,Größter Importanteil - Industrielle Biotechnologie,EU27_2020,2021,15.73010921478271,6,147.83325,158.38037,221.87816,157.41821,112.67179,91.813721,189.43938,274.00656,202.18851,206.74902,,(1) KR (2) US (3) JP,7,2021-2021,1,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
imports_share_at14_spz,13,Größter Importanteil - Materialtechnologien,EU27_2020,2021,19.07816886901855,6,124.37971,117.64005,184.23213,109.61448,213.05524,99.235207,163.97316,175.66803,123.77946,204.09212,,(1) CH (2) KR (3) JP,7,2021-2021,1,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
imports_share_at13_spz,12,Größter Importanteil - Produktionstechnologien,EU27_2020,2021,17.96466064453125,5,149.39206,133.09151,157.65881,130.90779,213.86156,97.14949,144.32698,114.78793,112.53438,224.97583,,(1) CH (2) JP (3) KR,7,2021-2021,1,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
gross_va,10,Bruttowertschöpfung in % des BIP,AT,2021,2,7,118.68132,136.9863,71.428574,126.98412,,,,,,100,-.011764709,(1) MT IE (3) UK,28,2005-2021,,1,B_C3,TB_ökon_ce,-.011764709,1.5325699,12.908119,12.68959,-7.9711304,-5.1177979,-7.039299,-4.8480835,-2.9924927,-1.9569702,-1.1918259,4.0749207,10.319633,15.191422,-7.7505493,-3.0137024,-4.9055786,-6.8493042,2.3709259,.62266541,.62266541,-.16233063,5.9113388,3.571434,-4.4334946,-3.5714264,-.16233826,8.4285736,-.98522186,5.2868423,7.3064346,,,,,,1,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
gross_inv,8,Bruttoinvestitionen in % des BIP,AT,2021,1.399999976158142,1,203.2258,175,104.99999,186.66666,,,,,,100,-.041176468,(1) BE AT (3) UK,28,2005-2021,,1,B_C3,TB_ökon_ce,-.052941173,8.3804321,16.097092,4.2784271,-5.5370941,-23.031174,-25.587769,-53.917053,-75.483887,-57.015167,-47.936996,8.3333282,8.3333435,0,-12.5,4.5454559,-12.5,-41.216217,-60.294113,-30.12822,-20.121948,2.5609741,7.3255692,-2.6923141,-12.647072,-10.384628,-13.421059,-28.333336,-34.13044,-9.2857285,-18.076935,,,,,,1,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
grad_rate,43,Abschlussquote oberer Sekundarbereich,AT,2020,82.779,20,99.136131,102.87246,87.248138,104.89408,95.728149,,,85.744026,95.396088,100,-.13009089,(1) KR (2) IE (3) CL,35,2010-2020,,1,B_A2,TB_Sekundar,-2.2062757,3.5044327,1.1039276,-1.6238327,-2.2451782,-3.7223434,-3.2105026,-2.9557343,-4.0779419,-4.7739105,-6.4587097,5.0482941,-7.4364319,-9.484993,-7.679657,-.6788559,-.84448242,1.9150467,-1.5497055,-1.3177719,-4.0966492,3.9512863,3.1729126,2.4606094,.77664185,-4.3519592,-5.1756287,-5.9384918,-6.3620605,-5.4495773,-5.8156357,,,,,,,,,,,,,,,1,,2020,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender_diff_mathe,3,PISA Geschlechterdifferenz Mathematik,AT,2019,13.28265969627156,40,47.239109,37.154667,5.451159,43.87735,53.164993,,76.200798,30.431728,64.832466,100,-7.0865707,(1) EL (2) SI (3) SE,43,2012-2019,1,,B_C5,TB_gend_HS,.05303812,0,15.996559,15.996559,15.996559,3.9500885,3.9500885,3.9500885,,,,0,10.536825,10.536825,10.536825,.42403412,.42403412,.42403412,,,,0,3.1523249,3.1523249,3.1523249,1.5411398,1.5411398,1.5411398,,,,,,1,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
gender_diff_mathe,36,PISA Geschlechterdifferenz Mathematik,AT,2019,13.28265969627156,40,47.239109,37.154667,5.451159,43.87735,53.164993,,76.200798,30.431728,64.832466,100,-7.0865707,(1) EL (2) SI (3) SE,43,2012-2019,1,,B_A2,TB_Sekundar,.05303812,0,15.996559,15.996559,15.996559,3.9500885,3.9500885,3.9500885,,,,0,10.536825,10.536825,10.536825,.42403412,.42403412,.42403412,,,,0,3.1523249,3.1523249,3.1523249,1.5411398,1.5411398,1.5411398,,,,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender_diff_Lesen,31,PISA Geschlechterdifferenz Lesen,AT,2019,28.09685067005386,18,116.26969,118.00504,42.504261,121.8368,108.86576,123.37276,72.683197,83.874649,83.813087,100,8.5600309,(1) CO (2) MX (3) CR,44,2015-2019,1,,B_A2,TB_Sekundar,9.3117828,0,-29.213783,-29.213783,-29.213783,,,,,,,0,-27.803581,-27.803581,-27.803581,,,,,,,0,-18.724747,-18.724747,-18.724747,,,,,,,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gee,8,Qualität öffentlicher Leistungen,AT,2021,1.570008158683777,10,153.29938,92.259811,78.542763,93.14872,77.254715,186.75569,111.92296,111.64802,117.4794,100,-.77141625,(1) CH (2) DK (3) FI,45,2000-2021,,,B_C4,,-.19228661,-8.1123505,7.8619537,13.790024,12.640839,13.897476,19.003342,12.264771,14.001373,11.873489,7.2343597,-4.6686859,3.2272491,6.6847839,5.230072,5.699234,8.4123688,4.4620438,8.8815994,11.162025,10.531517,-5.4814682,.48490906,3.5934448,4.028038,-.1862793,1.3280258,1.5890198,-.023094177,1.9198761,1.7475891,,,,1,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frühe_Schulabgänger,42,Frühe Schulabgänger,AT,2022,8.399999618530273,17,96.340385,93.333336,39.682541,100,75.000008,,,,,100,-.078260876,(1) HR (2) IE (3) SI,32,2000-2022,1,1,B_A2,TB_Sekundar,.078260861,-6.7151718,-10.792671,-17.382301,-27.454636,-28.884834,-38.442223,-36.840736,-42.072304,-39.758369,-43.165779,-2.1666641,-6.1728363,-8.2051239,-22.009125,-16.666656,-21.449272,-23.378998,-28.952385,-26.399994,-26.923073,3.4325409,-1.4697189,-7.7533569,-14.655357,-13.921062,-23.360935,-22.646221,-20.317455,-21.650791,-23.565323,,,,,,,,,,,,,,,1,,2022,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_quality_pct,21,Exportqualität,AT,2021,76.66079999999999,19,99.26786,89.489365,82.003876,89.342583,,,,,,100,-1.0901331,(1) DE (2) IE (3) SE,28,2010-2021,,1,B_D2,TB_Eff_Inno,-.85319424,-10.872246,-12.074287,-15.204361,-11.092606,-6.4500427,-7.9716644,-7.6749115,-7.0753098,-7.2692184,-9.895607,-7.3470459,-8.2794266,-9.4526443,-5.4869308,-6.3779602,-8.5413895,-8.3051529,-8.2963486,-7.004715,-10.543739,-8.3277359,-8.897995,-10.604111,-6.3645706,-8.8492203,-10.442894,-11.008926,-10.469925,-10.62159,-11.527191,1,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
export_quality_pct,24,Exportqualität,AT,2021,76.66079999999999,19,99.26786,89.489365,82.003876,89.342583,,,,,,100,-1.0901331,(1) DE (2) IE (3) SE,28,2010-2021,,1,B_B3,TB_Output_UNT,-.85319424,-10.872246,-12.074287,-15.204361,-11.092606,-6.4500427,-7.9716644,-7.6749115,-7.0753098,-7.2692184,-9.895607,-7.3470459,-8.2794266,-9.4526443,-5.4869308,-6.3779602,-8.5413895,-8.3051529,-8.2963486,-7.004715,-10.543739,-8.3277359,-8.897995,-10.604111,-6.3645706,-8.8492203,-10.442894,-11.008926,-10.469925,-10.62159,-11.527191,,,,,,,,,,,1,,,,,,2021,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_CEshare,11,Kreislaufwirtschaftsrelevante Exporte in % des BIP,AT,2020,4.09496545791626,8,105.58125,127.63661,43.439468,122.99236,167.13824,219.32764,223.8763,144.6299,743.07251,100,.028068271,(1) SK (2) HU (3) CZ,43,2007-2020,,1,B_C3,TB_ökon_ce,.0092817415,-9.2247772,-5.2676926,-5.1632309,-6.9582138,-12.025497,-15.096802,-17.212624,-15.078186,-19.120117,-27.567581,-3.8133392,.82104492,-6.9568787,-12.40419,-14.659729,-16.633514,-17.162613,-8.9030762,-6.1988983,-8.3119965,-10.45887,-9.711483,-6.4233437,-5.4881477,-8.6688271,-10.370369,-11.323994,-11.409172,-16.367573,-24.09774,,,,,,1,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
erfolgsquote_unt,18,Erfolgsquote Unternehmen Horizon Europe,AT,2022,23.7,10,114.96587,96.498375,92.578125,97.832817,98.340248,,,,,100,-.12222205,(1) NL (2) SI (3) FI DE,32,2014-2022,,1,B_B3,TB_Output_UNT,.11777802,14.142143,-23.106842,-18.927383,-15.477402,-12.581261,-10.115494,-7.9908218,-6.1410294,,,8.8695145,-21.83268,-15.002319,-9.6488724,-5.3400345,-1.7972488,1.1671066,3.6839981,,,16.36393,-7.0379944,-5.3397598,-3.4347992,-1.465065,.21733093,1.6709824,2.9395676,,,,,,,,,,,,,1,,,,,,2022,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erfolgsquote_hs,14,Erfolgsquote Hochschule Horizon Europe,AT,2022,19,16,99.727844,92.233009,78.729279,93.596062,80.508476,,,,,100,-.077777863,(1) BG (2) CH (3) MT,32,2014-2022,,1,B_B2,TB_Output_forsch,.024444371,9.3815155,-11.565208,-10.878021,-10.269653,-9.7273026,-9.2407684,-8.8018494,-8.4038849,,,4.9729767,-9.4383011,-7.1026077,-5.0998001,-3.3634186,-1.8436432,-.50231934,.69026184,,,18.669216,-10.65847,-11.592247,-10.287712,-9.1443329,-8.1339951,-6.329628,-4.6275635,,,,,,,,,,,,,,1,,,,,2022,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entrepreneur,4,Motivation für unternehmerisches Handeln,AT,2019,2.695,18,75.107193,36.633438,26.258526,36.19474,42.307693,,,,,100,-3.7823236,(1) DK (2) IS (3) FI,32,2012-2019,,,B_B4,,-4.6363435,-14.913582,-27.316246,-40.770561,-41.228157,-35.229622,-34.868248,-34.868248,,,,-8.3283463,-15.621998,-23.24715,-22.780979,-18.451088,-18.747799,-18.747799,,,,-4.8725719,-2.0458603,-3.1859722,-3.8848076,-5.1782455,-8.7999611,-8.7999611,,,,,,,,,,,,,1,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
employment_innovativesec_pct,22,Gazellen,AT,2020,7.260000228881836,27,71.350052,61.31757,45.046535,62.2108,107.55556,,,,,100,.7109201,(1) EL (2) IE (3) SE,32,2012-2020,,,B_D2,TB_Eff_Inno,.91759706,-2.8423233,1.4085388,1.2148361,4.8448868,6.1760178,-1.2125092,.3356781,-.65519714,,,-3.2589073,-1.5716858,-.1452446,1.163414,4.6509056,-1.2735367,1.8942184,4.3526497,,,-9.2074471,-6.0015526,-8.5637817,-3.2061501,.79996109,-1.730587,-4.8304939,-2.3728218,,,1,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
employment_innovativesec_pct,5,Gazellen,AT,2020,7.260000228881836,27,71.350052,61.31757,45.046535,62.2108,107.55556,,,,,100,.7109201,(1) EL (2) IE (3) SE,32,2012-2020,,,B_B4,,.91759706,-2.8423233,1.4085388,1.2148361,4.8448868,6.1760178,-1.2125092,.3356781,-.65519714,,,-3.2589073,-1.5716858,-.1452446,1.163414,4.6509056,-1.2735367,1.8942184,4.3526497,,,-9.2074471,-6.0015526,-8.5637817,-3.2061501,.79996109,-1.730587,-4.8304939,-2.3728218,,,,,,,,,,,,1,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emp_wiss,29,Beschäftigung in wissensintensiven Sektoren,AT,2022,15.89999961853027,15,100.42105,84.484589,65.612099,86.530609,82.812492,,,,,100,.13333334,(1) LU (2) IE (3) SE,32,2008-2022,,1,B_B3,TB_Output_UNT,-.080000013,2.0639038,.1505127,-2.9448242,-5.1301575,-6.7501602,-4.196785,-4.3141022,-5.2498779,-5.7750702,-4.5337753,.60300446,-.82615662,-2.64991,-4.8011322,-6.3144379,-3.5733185,-2.7596893,-5.0403824,-5.416893,-5.0488281,.689888,1.8092766,-.22000885,-2.158989,-4.4813614,-1.3603821,-1.2081757,2.5219688,.91490936,1.7440338,,,,,,,,,,,1,,,,,,2022,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emp_ce,9,Beschäftigte in % der Beschäftigten insgesamt,AT,2021,1.100000023841858,26,60,80.882355,37.931038,77.192986,,,,,,100,-.0058823545,(1) HR (2) LV LT,28,2005-2021,,1,B_C3,TB_ökon_ce,-.0070588253,-.36585617,.12096786,.48096085,-.61224747,-1.1111145,-1.7463608,-2.5263176,-7.92453,-2.5263176,-2.9237328,1.1722107,2.3109207,7.5490189,5.5398865,1.1722107,2.3109207,1.1722107,-4.8319321,2.3109207,2.3109207,-1.3546791,.85238647,-2.435936,-3.1904602,-3.1904602,-3.1904602,-2.8097038,-7.0689659,-3.9737244,-1.8279991,,,,,,1,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
empShareIctTypeComb_High,23,IKT Beschäftigung,AT,2020,9.528052074447366,14,95.143761,93.285698,63.669113,93.099686,107.5864,,,,,100,.041233301,(1) SI (2) SK (3) CZ,30,2005-2020,,1,B_C1,TB_IKT_wirk,.031269293,.11016083,.91719818,-6.2481079,-6.3451614,-7.0939178,-7.438118,-9.4350662,-9.6009674,-10.764725,-10.266777,.47385406,.64225006,-4.7417221,-4.3227158,-4.8835602,-3.8162384,-5.5527954,-5.98246,-6.4975662,-3.4477692,.58302307,1.4866028,-3.9248199,-4.4265289,-5.6354599,-6.2550888,-8.9875183,-9.3067932,-10.892143,-13.05397,,,,,,,,1,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
domestic_VA_final_demand,14,GVC Integration (Wertschöpfung),AT,2018,36.62,15,95.831352,107.85181,57.254536,112.53841,93.921516,254.83647,240.13115,126.31942,390.82178,100,.22894728,(1) IE (2) LU (3) MT,45,2000-2018,,1,B_A3,TB_Vfl_Wirt,.25189462,1.8482208,.89487457,.67518616,-.7099762,-.79390717,-2.197319,-4.0437241,-5.4316635,-3.1005783,-8.5868607,2.0741043,.011619568,.7899704,-.55947113,.0086669922,-.03238678,-.06098175,1.5678482,7.4262466,6.6371078,.78118134,.23382568,.56697464,-2.3155251,-3.013401,-2.3135414,-2.6254997,-.73137665,2.4804878,-3.8453674,,,,,,,,,,,,,,1,,,2018,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
digital_skills,7,IKT Basiskompetenzen,AT,2021,63.33000183105469,12,112.49852,91.117065,79.457161,94.318275,81.411491,,,,,100,0,(1) IS (2) FI (3) NL,31,2021-2021,,1,B_C1,TB_IKT_Fkt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
comb_IThigh_med_high,18,Innovationsintensive Branchen,AT,2020,.3352203965187073,16,103.61487,105.23495,48.074348,102.09576,97.487282,,63.493622,59.187328,103.95811,100,2.6822090e-06,(1) CL (2) KR (3) IE,43,2008-2020,,1,B_D2,TB_Eff_Inno,.0013287428,-4.7287827,-12.140839,-1.980545,-4.0408325,-4.4468384,-7.3826828,-1.7601166,-2.1034164,-4.7382584,-1.6748505,-9.2674332,-28.153992,.71703339,-1.4476395,2.4248581,.70805359,5.1777267,2.9785614,1.5556564,5.6085281,-15.431278,-18.171463,-13.329483,-13.704075,-12.39616,-13.299789,-11.154129,-11.498817,-12.311565,-12.35841,1,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
